id,Goods
844,其他蔬菜
844,包装水果/蔬菜
844,苏打
844,起泡酒
844,糖
844,酸奶油
844,全脂牛奶
845,牛肉
845,柑橘类水果
845,凝乳
845,水果/蔬菜汁
845,硬奶酪
845,洋葱
845,面包卷
845,根茎类蔬菜
846,罐装啤酒
846,咖啡
846,冷冻蔬菜
846,餐巾
846,全脂牛奶
846,酸奶
847,其他蔬菜
847,酸奶油
848,牛肉
848,其他蔬菜
849,莓果
849,咖啡
849,甜点
849,鱼
849,其他蔬菜
849,粉红葡萄酒
849,水果奶油涂抹酱
849,白酒
849,全脂牛奶
849,酸奶
850,凝乳
850,本地蛋类
850,冷冻蔬菜
850,速溶咖啡
850,报纸
850,其他蔬菜
850,糖
850,全脂牛奶
851,莓果
851,黄油
851,硬奶酪
851,餐巾
851,根茎类蔬菜
851,切片奶酪
851,特色巧克力
851,热带水果
851,酸奶油
851,全脂牛奶
851,酸奶
852,咖啡
853,甜味剂
853,瓶装水
853,冷冻鱼
853,卫生用品
853,报纸
853,其他蔬菜
853,猪肉
853,即食汤
853,面包卷
853,香肠
853,半成品面包
854,一般饮料
854,奶油乳酪
854,碗碟
854,一般肉类
854,根茎类蔬菜
854,威化饼
854,酸奶油
855,腐蚀性清洁剂
855,黄油
855,鸡
855,长面包
855,人造黄油
855,其他蔬菜
855,包装水果/蔬菜
855,仁果类水果
855,面包卷
855,根茎类蔬菜
855,朗姆酒
855,糖
855,热带水果
856,莓果
856,水果/蔬菜汁
856,人造黄油
856,有机蔬菜
856,购物袋
856,酸奶油
856,全脂牛奶
857,冷冻餐饭
857,其他饮料
858,酸奶油
859,牛肉
859,瓶装啤酒
859,巧克力
859,根茎类蔬菜
859,购物袋
860,瓶装啤酒
860,瓶装水
860,鸡
860,本地蛋类
860,水果/蔬菜汁
860,其他蔬菜
860,猪肉
860,面包卷
860,苏打
860,超高温杀菌的牛奶
860,酸奶油
860,全脂牛奶
861,黑面包
861,鸡
861,冷冻土豆制品
861,水果/蔬菜汁
861,汉堡肉
861,即食食品
861,坚果/李子
861,其他蔬菜
861,仁果类水果
861,猪肉
861,根茎类蔬菜
861,购物袋
861,苏打
861,水果奶油涂抹酱
861,全脂牛奶
862,牛肉
862,瓶装啤酒
862,瓶装水
862,黑面包
862,硬奶酪
862,香草
862,其他蔬菜
862,面包卷
862,根茎类蔬菜
862,咸点心
862,购物袋
862,热带水果
862,全脂牛奶
862,酸奶
863,包装水果/蔬菜
863,腌菜
864,糖
865,牛肉
865,甜点
865,冷冻热狗肠
865,冰淇淋
865,包装水果/蔬菜
865,面包卷
865,根茎类蔬菜
865,香肠
865,切片奶酪
865,苏打
865,全脂牛奶
865,酸奶
866,莓果
866,冷冻蔬菜
866,速溶咖啡
866,宠物护理用品
867,瓶装水
867,口香糖
867,餐巾
867,苏打
868,腐蚀性清洁剂
868,莓果
868,一般饮料
868,鸡
868,柑橘类水果
868,凝乳
868,根茎类蔬菜
868,香肠
869,碗碟
869,本地蛋类
869,水果/蔬菜汁
869,报纸
869,苏打
869,超高温杀菌的牛奶
869,全脂牛奶
870,冰淇淋
870,面包卷
871,柑橘类水果
871,冷冻热狗肠
871,面包卷
871,热带水果
872,白兰地
872,黑面包
872,狗粮
872,根茎类蔬菜
872,购物袋
872,甜食
872,白面包
872,全脂牛奶
873,面包卷
873,香肠
873,特色巧克力
874,发酵粉
874,莓果
874,柑橘类水果
874,火腿
874,包装水果/蔬菜
874,糕点
874,香肠
874,切片奶酪
874,糖
874,热带水果
874,酸奶油
874,全脂牛奶
875,牛肉
875,奶油乳酪
875,根茎类蔬菜
875,全脂牛奶
876,水果/蔬菜汁
877,卫生用品
877,糖
878,莓果
878,酸奶油
879,一般饮料
879,咖啡
879,酸奶
880,牛肉
880,猪肉
881,瓶装啤酒
881,购物袋
882,酪
882,咖啡
882,凝乳
882,切片奶酪
882,酸奶
883,牛肉
883,罐装啤酒
883,即食食品
884,莓果
884,一般饮料
884,巧克力
884,面粉
884,报纸
884,油
884,猪肉
884,苏打
884,酸奶油
885,白面包
886,水果/蔬菜汁
886,葡萄
886,融化奶酪
886,面包卷
886,白面包
886,全脂牛奶
887,花卉种子
887,马铃薯产品
888,瓶装水
888,咖啡
888,碗碟
888,洋葱
888,面包卷
888,根茎类蔬菜
888,酸奶
889,浴室清洁剂
889,罐装啤酒
889,鸡
889,汉堡肉
889,报纸
889,苏打
889,超高温杀菌的牛奶
890,鸡
890,其他蔬菜
890,盐
891,咖啡
891,奶油乳酪
891,鱼
892,罐装啤酒
893,黑面包
893,冷冻餐饭
893,餐巾
893,其他蔬菜
893,面包卷
893,全脂牛奶
894,瓶装啤酒
894,黑面包
894,鸡
894,冷冻蔬菜
894,报纸
894,猪肉
894,粉红葡萄酒
894,醋
894,全脂牛奶
895,其他饮料
895,其他蔬菜
896,热带水果
896,全脂牛奶
897,风味蛋糕
897,报纸
897,全脂牛奶
898,牛肉
898,莓果
898,汉堡肉
898,卫生用品
898,糕点
899,葡萄
899,面包卷
899,咸点心
899,香肠
899,苏打
900,巧克力
900,面包卷
900,全脂牛奶
901,面包卷
901,苏打
902,柑橘类水果
902,其他蔬菜
902,仁果类水果
902,热带水果
903,甜味剂
903,瓶装水
903,本地蛋类
903,购物袋
903,切片奶酪
903,苏打
903,全脂牛奶
904,瓶装啤酒
904,糕点
904,苏打
905,咖啡
905,凝乳酪
905,冷冻蔬菜
905,水果/蔬菜汁
905,硬奶酪
905,卫生用品
905,冰淇淋
905,其他蔬菜
905,糕点
905,软奶酪
905,水果奶油涂抹酱
905,热带水果
905,全脂牛奶
905,酸奶
906,报纸
906,糕点
906,切片奶酪
907,苏打
908,柑橘类水果
908,咖啡
908,甜点
908,冷冻餐饭
908,火腿
908,爆米花
908,购物袋
908,全脂牛奶
909,咸点心
910,瓶装水
910,咖啡
910,奶油乳酪
910,凝乳
910,面粉
910,其他饮料
910,报纸
910,全脂牛奶
911,根茎类蔬菜
911,酸奶油
912,罐装啤酒
912,购物袋
912,苏打
913,瓶装水
913,罐装啤酒
913,凝乳
913,厨房清洁剂
913,人造黄油
913,卷装制品
913,白酒
914,瓶装啤酒
914,瓶装水
914,水果/蔬菜汁
914,餐巾
914,苏打
915,包装水果/蔬菜
915,盆栽
916,瓶装水
916,保鲜膜/袋
916,冷冻蔬菜
916,冰淇淋
916,根茎类蔬菜
916,热带水果
917,牛肉
917,瓶装水
917,巧克力
917,本地蛋类
917,水果/蔬菜汁
917,葡萄
917,火腿
917,报纸
917,糕点
917,咸点心
917,购物袋
917,酸奶油
917,白面包
917,白酒
917,酸奶
918,瓶装啤酒
918,黑面包
918,罐装啤酒
918,柑橘类水果
918,长面包
918,猪肉
918,苏打
918,超高温杀菌的牛奶
919,一般饮料
919,风味蛋糕
919,甜味烈酒调和剂
919,其他饮料
919,面包卷
919,苏打
920,面包卷
920,香肠
920,苏打
921,瓶装水
921,柑橘类水果
921,餐巾
921,面包卷
921,香肠
921,苏打
921,全脂牛奶
921,酸奶
922,黄油
922,奶油乳酪
922,冷冻鱼
922,根茎类蔬菜
922,购物袋
922,全脂牛奶
922,酸奶
923,奶油乳酪
923,全脂牛奶
924,冷冻热狗肠
924,其他蔬菜
924,糕点
924,即食汤
924,面包卷
924,根茎类蔬菜
924,火鸡
924,酸奶
925,购物袋
925,苏打
926,瓶装啤酒
926,苏打
927,冷冻热狗肠
927,爆米花
928,莓果
928,一般清洁剂
928,报纸
928,腌菜
928,酸奶油
928,全脂牛奶
929,罐装啤酒
930,罐头蔬菜
930,冷冻热狗肠
930,猪肉
930,苏打
930,白面包
931,黄油
931,巧克力
931,巧克力棉花糖
931,凝乳
931,牙齿保健用品
931,厨房清洁剂
931,面粉
931,冷冻热狗肠
931,汉堡肉
931,芥末
931,油
931,白饭
931,咸点心
931,糖
931,全脂牛奶
932,莓果
932,一般饮料
932,咖啡
932,根茎类蔬菜
932,购物袋
932,汤类
932,糖
932,全脂牛奶
933,冷冻热狗肠
933,面包卷
934,报纸
935,冷冻鱼
935,报纸
936,报纸
936,热带水果
937,牛肉
937,莓果
937,葡萄
937,报纸
937,盆栽
937,面包卷
937,全脂牛奶
937,酸奶
938,咖啡
938,速溶咖啡
938,面包卷
938,咸点心
938,特色巧克力
939,盆栽
939,特色巧克力
940,厨房清洁剂
940,起泡酒
941,柑橘类水果
941,餐巾
941,购物袋
942,瓶装啤酒
942,香草
942,洋葱
943,蜡烛
943,一般清洁剂
943,糕点
943,全脂牛奶
944,相片/膜
945,汉堡肉
946,口香糖
946,其他蔬菜
946,白面包
946,全脂牛奶
947,面包卷
947,购物袋
947,全脂牛奶
948,葡萄
948,硬奶酪
948,餐巾
948,猪肉
948,购物袋
948,苏打
948,热带水果
949,发酵粉
949,莓果
949,瓶装水
949,黄油
949,罐装啤酒
949,甜点
949,水果/蔬菜汁
949,葡萄
949,冰淇淋
949,其他饮料
949,其他蔬菜
949,糕点
949,盆栽
949,盐
949,特色巧克力
949,热带水果
949,酸奶油
949,全脂牛奶
949,酸奶
950,口香糖
950,鸡
950,柑橘类水果
950,其他蔬菜
950,猪肉
950,盆栽
950,酸奶油
950,白面包
951,口香糖
951,其他蔬菜
952,瓶装水
952,粉红葡萄酒
952,香肠
953,发酵粉
953,酸奶油
953,全脂牛奶
954,咖啡
954,面包卷
955,卫生用品
956,冰淇淋
956,报纸
957,凝乳
957,本地蛋类
957,面粉
957,其他饮料
957,报纸
957,酸奶油
958,冷冻餐饭
958,报纸
958,全脂牛奶
959,瓶装水
959,咖啡
959,甜点
959,本地蛋类
959,洋葱
959,面包卷
959,白面包
959,全脂牛奶
960,成品
960,水果/蔬菜汁
960,有机香肠
960,切片奶酪
960,白面包
961,狗粮
961,长面包
961,盐
962,黑面包
962,罐头蔬菜
962,本地蛋类
962,水果/蔬菜汁
962,其他蔬菜
962,根茎类蔬菜
962,朗姆酒
962,苏打
962,热带水果
962,白面包
963,其他蔬菜
963,全脂牛奶
963,酸奶
964,巧克力
965,冰淇淋
966,猫食
966,油
966,热带水果
967,柑橘类水果
967,冷冻热狗肠
967,水果/蔬菜汁
967,糕点
967,切片奶酪
967,特色奶酪
967,全脂牛奶
967,酸奶
968,黄油
968,罐头鱼
968,花卉种子
968,意大利面
968,柔软剂
969,酪
969,冷冻鱼
969,其他蔬菜
969,咸点心
970,罐装啤酒
970,巧克力
970,糕点
970,热带水果
971,黑面包
971,柑橘类水果
971,包装水果/蔬菜
971,面包卷
971,根茎类蔬菜
971,切片奶酪
971,白面包
971,酸奶
971,面包干
972,盐
972,购物袋
972,苏打
972,特色巧克力
972,超高温杀菌的牛奶
973,牛肉
974,罐头蔬菜
974,凝乳
974,水果奶油涂抹酱
974,糖
974,酸奶
975,瓶装啤酒
975,柑橘类水果
975,甜点
975,冷冻蔬菜
975,水果/蔬菜汁
975,其他蔬菜
975,咸点心
975,全脂牛奶
975,酸奶
976,瓶装啤酒
976,黑面包
976,白酒
976,酸奶
977,瓶装啤酒
977,烈酒
977,粉红葡萄酒
978,葡萄
979,其他蔬菜
979,猪肉
979,苏打
980,莓果
980,糖果
980,罐头鱼
980,巧克力
980,柑橘类水果
980,奶油乳酪
980,本地蛋类
980,冷冻蔬菜
980,人造黄油
980,餐巾
980,其他蔬菜
980,糕点
980,香肠
980,汤类
980,酸奶油
980,全脂牛奶
980,酸奶
981,黑面包
981,鸡
981,巧克力
981,可可饮料
981,咖啡
981,面粉
981,冷冻热狗肠
981,水果/蔬菜汁
981,长面包
981,蛋黄酱
981,芥末
981,其他蔬菜
981,糕点
981,猪肉
981,根茎类蔬菜
981,咸点心
981,季节性商品
981,热带水果
981,超高温杀菌的牛奶
981,酸奶
982,甜味剂
982,相片/膜
982,苏打
983,瓶装啤酒
983,黄油
983,咖啡
983,冷冻热狗肠
983,洋葱
983,融化奶酪
983,面包卷
984,甜点
984,本地蛋类
984,仁果类水果
984,根茎类蔬菜
984,购物袋
984,酸奶
985,咖啡
985,一般清洁剂
985,冷冻热狗肠
985,全脂牛奶
986,报纸
986,全脂牛奶
987,本地蛋类
987,花土/肥料
987,卫生用品
987,相片/膜
988,巧克力
988,甜点
988,花卉种子
988,蛋黄酱
988,油
988,包装水果/蔬菜
988,购物袋
988,苏打
988,威化饼
989,瓶装水
989,鸡
989,冷冻蔬菜
989,长面包
989,其他蔬菜
989,酸奶油
990,发酵粉
990,糖果
990,可可饮料
990,咖啡
990,奶油乳酪
990,凝乳
990,本地蛋类
990,餐巾
990,猪肉
990,咸点心
990,糖
990,威化饼
990,酸奶油
990,白面包
990,全脂牛奶
990,酸奶
991,柑橘类水果
991,清洁工具
991,咖啡
991,奶油乳酪
991,凝乳
991,一般清洁剂
991,长面包
991,餐巾
991,报纸
991,油
991,其他蔬菜
991,糕点
991,醋
991,酸奶油
991,全脂牛奶
991,酸奶
992,电灯泡
993,奶油乳酪
993,人造黄油
993,茶
994,风味蛋糕
994,清洁工具
994,凝乳
994,一般清洁剂
994,本地蛋类
994,冷冻餐饭
994,保管产品
994,盆栽
994,香肠
994,季节性商品
994,购物袋
995,柑橘类水果
995,洋葱
996,其他蔬菜
996,卷装制品
996,酸奶油
997,瓶装水
997,黄油
997,鸡
997,保鲜膜/袋
997,狗粮
997,本地蛋类
997,冷冻鱼
997,冷冻蔬菜
997,水果/蔬菜汁
997,硬奶酪
997,长面包
997,餐巾
997,其他蔬菜
997,仁果类水果
997,白饭
997,根茎类蔬菜
997,柔软剂
997,特色油脂
997,热带水果
997,酸奶油
997,白面包
997,全脂牛奶
997,酸奶
998,冰淇淋
999,牛肉
999,冰淇淋
999,报纸
999,猪肉
999,面包卷
1000,甜味剂
1000,巧克力棉花糖
1000,面粉
1000,人造黄油
1000,有机蔬菜
1000,其他蔬菜
1000,猪肉
1000,半成品面包
1000,热带水果
1000,酸奶
1001,本地蛋类
1001,卫生用品
1001,洋葱
1001,苏打
1002,发酵粉
1002,葡萄
1002,香草
1002,仁果类水果
1002,盆栽
1002,根茎类蔬菜
1002,季节性商品
1002,购物袋
1002,热带水果
1002,酸奶
1003,瓶装水
1003,罐装啤酒
1003,奶油乳酪
1003,购物袋
1003,酸奶油
1004,莓果
1004,黄油
1004,本地蛋类
1004,水果/蔬菜汁
1004,硬奶酪
1004,卫生用品
1004,其他蔬菜
1004,面包卷
1004,根茎类蔬菜
1004,起泡酒
1005,莓果
1005,咖啡
1005,甜点
1005,购物袋
1005,酸奶油
1005,白面包
1006,长面包
1006,面包卷
1007,冰淇淋
1007,长面包
1008,咖啡
1008,碗碟
1008,水果/蔬菜汁
1009,黄油
1009,其他饮料
1009,意大利面
1009,全脂牛奶
1010,全脂牛奶
1011,莓果
1011,酪
1011,柑橘类水果
1011,酸奶
1012,牛肉
1012,奶油
1012,牙齿保健用品
1012,本地蛋类
1012,葡萄
1012,硬奶酪
1012,芥末
1012,坚果/李子
1012,洋葱
1012,其他蔬菜
1012,糕点
1012,面包卷
1012,根茎类蔬菜
1012,购物袋
1012,切片奶酪
1012,软奶酪
1012,特制门锁
1012,特色巧克力
1013,柑橘类水果
1013,葡萄
1013,猪肉
1013,盆栽
1013,即食汤
1013,根茎类蔬菜
1013,全脂牛奶
1014,酪
1014,凝乳
1014,凝乳酪
1014,人造黄油
1014,其他蔬菜
1014,仁果类水果
1014,白饭
1014,根茎类蔬菜
1014,热带水果
1014,火鸡
1014,醋
1014,酸奶
1015,人造黄油
1015,报纸
1016,酪
1016,酸奶
1017,牛肉
1017,黄油
1017,酪
1017,凝乳
1017,本地蛋类
1017,洋葱
1017,其他蔬菜
1017,糕点
1017,购物袋
1017,热带水果
1017,白面包
1017,全脂牛奶
1017,酸奶
1018,瓶装水
1019,瓶装水
1019,本地蛋类
1019,长面包
1019,仁果类水果
1019,全脂牛奶
1020,白饭
1020,全脂牛奶
1021,巧克力
1022,酪
1022,鸡
1022,冷冻热狗肠
1022,长面包
1022,人造黄油
1023,白面包
1023,全脂牛奶
1024,厨房清洁剂
1024,本地蛋类
1024,根茎类蔬菜
1024,香肠
1025,葡萄
1025,苏打
1025,威化饼
1025,面包干
1026,黑面包
1027,奶油乳酪
1027,人造黄油
1027,油
1027,其他蔬菜
1027,意大利面
1027,盆栽
1027,根茎类蔬菜
1027,咸点心
1028,瓶装水
1028,超高温杀菌的牛奶
1029,洋葱
1030,牛肉
1030,瓶装水
1030,其他饮料
1030,购物袋
1030,特色巧克力
1031,瓶装啤酒
1031,猪肉
1031,面包卷
1031,全脂牛奶
1032,糖果
1032,罐装啤酒
1032,购物袋
1032,特色巧克力
1033,人造黄油
1033,酸奶
1034,发酵粉
1034,猫食
1034,巧克力
1034,面粉
1034,水果/蔬菜汁
1034,卫生用品
1034,人造黄油
1034,餐巾
1034,报纸
1034,苏打
1034,糖
1034,酸奶油
1034,酸奶
1035,凝乳
1035,甜点
1035,报纸
1035,仁果类水果
1035,购物袋
1035,特制门锁
1035,特色巧克力
1035,酸奶
1036,鸡
1036,一般肉类
1036,油
1036,根茎类蔬菜
1036,全脂牛奶
1037,瓶装啤酒
1037,咖啡
1037,其他饮料
1038,瓶装水
1039,瓶装啤酒
1039,烈酒
1040,水果/蔬菜汁
1040,意大利面
1040,宠物护理用品
1040,香肠
1040,酸奶油
1040,全脂牛奶
1041,购物袋
1042,碗碟
1042,本地蛋类
1042,香草
1042,其他蔬菜
1042,猪肉
1042,特制门锁
1042,酸奶
1043,口香糖
1043,冷冻热狗肠
1043,其他蔬菜
1043,特色奶酪
1044,冰淇淋
1045,罐装啤酒
1045,人造黄油
1045,其他蔬菜
1045,根茎类蔬菜
1045,水果奶油涂抹酱
1046,本地蛋类
1046,冷冻餐饭
1046,葡萄
1046,报纸
1046,其他蔬菜
1046,融化奶酪
1046,咸点心
1046,香肠
1046,热带水果
1046,白面包
1047,柑橘类水果
1047,冷冻蔬菜
1047,水果/蔬菜汁
1047,卫生用品
1047,速溶咖啡
1047,其他蔬菜
1047,糕点
1047,仁果类水果
1047,根茎类蔬菜
1047,香肠
1047,苏打
1047,水果奶油涂抹酱
1047,酸奶油
1047,全脂牛奶
1047,酸奶
1048,根茎类蔬菜
1049,罐头蔬菜
1050,瓶装啤酒
1050,黑面包
1050,其他饮料
1050,热带水果
1050,白面包
1050,全脂牛奶
1051,糖果
1051,牙齿保健用品
1051,水果/蔬菜汁
1051,葡萄
1051,报纸
1051,面包卷
1051,购物袋
1051,软奶酪
1051,超高温杀菌的牛奶
1051,酸奶
1052,糕点
1052,全脂牛奶
1053,黑面包
1053,罐装啤酒
1053,本地蛋类
1053,冷冻热狗肠
1053,水果/蔬菜汁
1053,人造黄油
1053,购物袋
1053,全脂牛奶
1053,酸奶
1054,瓶装水
1054,甜点
1054,苏打
1055,购物袋
1056,黄油
1056,面包卷
1056,盐
1057,黄油
1057,鸡
1057,巧克力
1057,冷冻热狗肠
1057,冷冻蔬菜
1057,水果/蔬菜汁
1057,火腿
1057,糕点
1057,盆栽
1057,融化奶酪
1057,粉红葡萄酒
1057,苏打
1057,白面包
1057,全脂牛奶
1058,风味蛋糕
1058,冰淇淋
1058,猪肉
1058,苏打
1059,瓶装啤酒
1059,卷装制品
1059,面包卷
1059,全脂牛奶
1059,面包干
1060,黑面包
1061,罐装啤酒
1061,冷冻鱼
1061,粉红葡萄酒
1062,其他饮料
1062,苏打
1063,冷冻蔬菜
1063,全脂牛奶
1064,奶油乳酪
1064,冷冻甜点
1064,水果/蔬菜汁
1064,葡萄
1064,汉堡肉
1064,肉泥
1064,其他蔬菜
1064,仁果类水果
1064,猪肉
1064,根茎类蔬菜
1064,苏打
1064,糖
1064,全脂牛奶
1064,酸奶
1065,酸奶油
1066,凝乳
1066,厨房清洁剂
1066,冷冻热狗肠
1066,速溶咖啡
1066,糕点
1066,仁果类水果
1066,根茎类蔬菜
1066,超高温杀菌的牛奶
1066,威化饼
1066,白面包
1066,酸奶
1067,黄油
1067,葡萄
1067,报纸
1067,其他蔬菜
1067,马桶清洁剂
1067,全脂牛奶
1068,一般饮料
1068,黄油
1068,巧克力
1068,凝乳
1068,葡萄
1068,糕点
1068,融化奶酪
1068,面包卷
1068,香肠
1068,切片奶酪
1068,超高温杀菌的牛奶
1068,酸奶油
1068,酸奶
1069,柑橘类水果
1069,烈酒
1069,购物袋
1069,特制门锁
1069,白面包
1070,黄油
1070,本地蛋类
1070,水果/蔬菜汁
1070,火腿
1070,硬奶酪
1070,冰淇淋
1070,其他饮料
1070,酸奶
1071,口香糖
1072,牛肉
1073,牛肉
1073,猫食
1073,葡萄
1073,其他饮料
1073,意大利面
1073,糕点
1073,仁果类水果
1073,融化奶酪
1073,面包卷
1073,根茎类蔬菜
1073,苏打
1073,特色蔬菜
1073,热带水果
1073,白面包
1074,瓶装啤酒
1074,谷物
1074,长面包
1074,其他蔬菜
1074,特色奶酪
1074,全脂牛奶
1074,酸奶
1075,巧克力棉花糖
1075,本地蛋类
1075,冷冻热狗肠
1075,火腿
1075,长面包
1075,其他蔬菜
1075,糕点
1075,面包卷
1075,香肠
1075,特制门锁
1076,罐头鱼
1077,发酵粉
1077,其他蔬菜
1077,腌菜
1077,朗姆酒
1077,香肠
1077,切片奶酪
1077,白面包
1077,全脂牛奶
1078,瓶装水
1078,糖果
1078,口香糖
1078,水果/蔬菜汁
1078,长面包
1078,苏打
1079,特色奶酪
1080,瓶装水
1080,苏打
1081,瓶装水
1081,口香糖
1081,苏打
1082,牛肉
1082,瓶装水
1082,黑面包
1082,鸡
1082,凝乳
1082,电灯泡
1082,餐巾
1082,糕点
1082,腌菜
1082,咸点心
1082,酱油
1082,苏打
1082,特制门锁
1082,威化饼
1082,全脂牛奶
